car_id,brand,model,variant,price,fuel_type,engine_cc,transmission,mileage_kmpl,body_type,seating_capacity,source_dataset
jeep-cars_jeep_meridian_meridian_overland_4x,jeep-cars,Jeep Meridian,Meridian Overland 4x2 AT,,Petrol,"1956 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC","Automatic (TC) - 9 Gears, Manual Override, Sport Mode",,SUV,5.0,dataset7
renault-cars_renault_triber_triber_rxe,renault-cars,Renault Triber,Triber RXE,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 5 Gears,19 kmpl,SUV,5.0,dataset7
renault-cars_renault_triber_triber_rxl,renault-cars,Renault Triber,Triber RXL,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 5 Gears,19 kmpl,SUV,5.0,dataset7
renault-cars_renault_triber_triber_night_&_day_e,renault-cars,Renault Triber,Triber Night & Day Edition,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 5 Gears,19 kmpl,SUV,5.0,dataset7
renault-cars_renault_triber_triber_rxt,renault-cars,Renault Triber,Triber RXT,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 5 Gears,19 kmpl,SUV,5.0,dataset7
renault-cars_renault_triber_triber_rxt_easy-r_am,renault-cars,Renault Triber,Triber RXT EASY-R AMT,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC","AMT - 5 Gears, Manual Override",18.2 kmpl,SUV,5.0,dataset7
renault-cars_renault_triber_triber_rxz,renault-cars,Renault Triber,Triber RXZ,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 5 Gears,19 kmpl,SUV,5.0,dataset7
renault-cars_renault_triber_triber_rxz_dual_tone,renault-cars,Renault Triber,Triber RXZ Dual Tone,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 5 Gears,19 kmpl,SUV,5.0,dataset7
renault-cars_renault_triber_triber_rxz_easy-r_am,renault-cars,Renault Triber,Triber RXZ EASY-R AMT,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC","AMT - 5 Gears, Manual Override",18.2 kmpl,SUV,5.0,dataset7
renault-cars_renault_kwid_kwid_rxe_1.0l,renault-cars,Renault Kwid,Kwid RXE 1.0L,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 5 Gears,21.7 kmpl,SUV,5.0,dataset7
renault-cars_renault_kwid_kwid_rxl(o)_1.0l,renault-cars,Renault Kwid,Kwid RXL(O) 1.0L,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 5 Gears,21.7 kmpl,SUV,5.0,dataset7
renault-cars_renault_kwid_kwid_night_&_day_edi,renault-cars,Renault Kwid,Kwid Night & Day Edition,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 5 Gears,21.7 kmpl,SUV,5.0,dataset7
renault-cars_renault_kwid_kwid_rxl(o)_1.0l_amt,renault-cars,Renault Kwid,Kwid RXL(O) 1.0L AMT,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",AMT - 5 Gears,22 kmpl,SUV,5.0,dataset7
renault-cars_renault_kwid_kwid_rxt_1.0l,renault-cars,Renault Kwid,Kwid RXT 1.0L,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 5 Gears,21.7 kmpl,SUV,5.0,dataset7
renault-cars_renault_kwid_kwid_climber_1.0_mt,renault-cars,Renault Kwid,Kwid CLIMBER 1.0 MT,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 5 Gears,21.7 kmpl,SUV,5.0,dataset7
renault-cars_renault_kwid_kwid_rxt_1.0l_amt,renault-cars,Renault Kwid,Kwid RXT 1.0L AMT,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",AMT - 5 Gears,22 kmpl,SUV,5.0,dataset7
renault-cars_renault_kwid_kwid_climber_1.0_mt_,renault-cars,Renault Kwid,Kwid CLIMBER 1.0 MT Dual Tone,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 5 Gears,21.7 kmpl,SUV,5.0,dataset7
renault-cars_renault_kwid_kwid_climber_1.0_amt,renault-cars,Renault Kwid,Kwid CLIMBER 1.0 AMT,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",AMT - 5 Gears,22 kmpl,SUV,5.0,dataset7
renault-cars_renault_kiger_kiger_rxe,renault-cars,Renault Kiger,Kiger RXE,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 5 Gears,20.18 kmpl,SUV,5.0,dataset7
renault-cars_renault_kiger_kiger_rxl,renault-cars,Renault Kiger,Kiger RXL,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 5 Gears,20.18 kmpl,SUV,5.0,dataset7
renault-cars_renault_kiger_kiger_night_&_day_ed,renault-cars,Renault Kiger,Kiger Night & Day Edition MT,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 5 Gears,20.18 kmpl,SUV,5.0,dataset7
renault-cars_renault_kiger_kiger_rxl_amt,renault-cars,Renault Kiger,Kiger RXL AMT,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",AMT - 5 Gears,19.83 kmpl,SUV,5.0,dataset7
renault-cars_renault_kiger_kiger_rxt_mt,renault-cars,Renault Kiger,Kiger RXT MT,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 5 Gears,20.18 kmpl,SUV,5.0,dataset7
renault-cars_renault_kiger_kiger_rxt(o)_mt,renault-cars,Renault Kiger,Kiger RXT(O) MT,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 5 Gears,20.18 kmpl,SUV,5.0,dataset7
renault-cars_renault_kiger_kiger_rxt_amt,renault-cars,Renault Kiger,Kiger RXT AMT,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",AMT - 5 Gears,19.83 kmpl,SUV,5.0,dataset7
renault-cars_renault_kiger_kiger_rxt(o)_mt_dual,renault-cars,Renault Kiger,Kiger RXT(O) MT Dual Tone,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 5 Gears,20.18 kmpl,SUV,5.0,dataset7
renault-cars_renault_kiger_kiger_rxt(o)_amt,renault-cars,Renault Kiger,Kiger RXT(O) AMT,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",AMT - 5 Gears,19.83 kmpl,SUV,5.0,dataset7
renault-cars_renault_kiger_kiger_rxt(o)_amt_dua,renault-cars,Renault Kiger,Kiger RXT(O) AMT Dual Tone,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",AMT - 5 Gears,19.83 kmpl,SUV,5.0,dataset7
renault-cars_renault_kiger_kiger_rxz_mt,renault-cars,Renault Kiger,Kiger RXZ MT,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC","Manual - 5 Gears, Sport Mode",20.18 kmpl,SUV,5.0,dataset7
renault-cars_renault_kiger_kiger_rxz_mt_dual_to,renault-cars,Renault Kiger,Kiger RXZ MT Dual Tone,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC","Manual - 5 Gears, Sport Mode",20.18 kmpl,SUV,5.0,dataset7
renault-cars_renault_kiger_kiger_rxt(o)_turbo_m,renault-cars,Renault Kiger,Kiger RXT(O) Turbo MT,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 5 Gears,21.08 kmpl,SUV,5.0,dataset7
renault-cars_renault_kiger_kiger_rxz_amt,renault-cars,Renault Kiger,Kiger RXZ AMT,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC","AMT - 5 Gears, Sport Mode",19.83 kmpl,SUV,5.0,dataset7
renault-cars_renault_kiger_kiger_rxz_amt_dual_t,renault-cars,Renault Kiger,Kiger RXZ AMT Dual Tone,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC","AMT - 5 Gears, Sport Mode",19.83 kmpl,SUV,5.0,dataset7
renault-cars_renault_kiger_kiger_rxz_turbo_mt,renault-cars,Renault Kiger,Kiger RXZ Turbo MT,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC","Manual - 5 Gears, Sport Mode",21.08 kmpl,SUV,5.0,dataset7
renault-cars_renault_kiger_kiger_rxz_turbo_mt_d,renault-cars,Renault Kiger,Kiger RXZ Turbo MT Dual Tone,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC","Manual - 5 Gears, Sport Mode",21.08 kmpl,SUV,5.0,dataset7
renault-cars_renault_kiger_kiger_rxt_(o)_turbo_,renault-cars,Renault Kiger,Kiger RXT (O) Turbo CVT,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Automatic (CVT) - CVT Gears,17.63 kmpl,SUV,5.0,dataset7
renault-cars_renault_kiger_kiger_rxz_turbo_cvt,renault-cars,Renault Kiger,Kiger RXZ Turbo CVT,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC","Automatic (CVT) - CVT Gears, Sport Mode",17.63 kmpl,SUV,5.0,dataset7
renault-cars_renault_kiger_kiger_rxz_turbo_cvt_,renault-cars,Renault Kiger,Kiger RXZ Turbo CVT Dual Tone,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC","Automatic (CVT) - CVT Gears, Sport Mode",17.63 kmpl,SUV,5.0,dataset7
renault-cars_renault_duster_rxe_mt,renault-cars,Renault Duster,RXE MT,,Petrol,,Manual - 6 Gears,,SUV,5.0,dataset7
renault-cars_renault_duster_rxt_mt,renault-cars,Renault Duster,RXT MT,,Petrol,,Manual - 6 Gears,,SUV,5.0,dataset7
renault-cars_renault_duster_rxz_mt,renault-cars,Renault Duster,RXZ MT,,Petrol,,Manual - 6 Gears,,SUV,5.0,dataset7
porsche-cars_porsche_cayenne_cayenne_base,porsche-cars,Porsche Cayenne,Cayenne Base,,Petrol,"2995 cc, 6 Cylinders In V Shape, 4 Valves/Cylinder, DOHC","Automatic (TC) - 8 Gears, Manual Override & Paddle Shift, Sport Mode",10.8 kmpl,SUV,5.0,dataset7
porsche-cars_porsche_macan_macan_base,porsche-cars,Porsche Macan,Macan Base,,Petrol,"1984 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC","Automatic (DCT) - 7 Gears, Manual Override & Paddle Shift, Sport Mode",11.4 kmpl,SUV,5.0,dataset7
porsche-cars_porsche_macan_macan_s,porsche-cars,Porsche Macan,Macan S,,Petrol,"2894 cc, 6 Cylinders Inline, 4 Valves/Cylinder, DOHC","Automatic (DCT) - 7 Gears, Manual Override & Paddle Shift, Sport Mode",10.2 kmpl,SUV,5.0,dataset7
porsche-cars_porsche_macan_macan_gts,porsche-cars,Porsche Macan,Macan GTS,,Petrol,"2894 cc, 6 Cylinders Inline, 4 Valves/Cylinder, DOHC","Automatic (DCT) - 7 Gears, Manual Override & Paddle Shift, Sport Mode",10.1 kmpl,SUV,5.0,dataset7
porsche-cars_porsche_911_911_carrera,porsche-cars,Porsche 911,911 Carrera,,Petrol,"2981 cc, 6 Cylinders Flat, 4 Valves/Cylinder, DOHC","Automatic (DCT) - 8 Gears, Paddle Shift, Sport Mode",11.1 kmpl,SUV,5.0,dataset7
porsche-cars_porsche_911_911_gt3,porsche-cars,Porsche 911,911 GT3,,Petrol,"3996 cc, 6 Cylinders Flat, 4 Valves/Cylinder, DOHC","Automatic (DCT) - 7 Gears, Paddle Shift, Sport Mode",9 kmpl,SUV,5.0,dataset7
porsche-cars_porsche_911_911_gt3_with_touring,porsche-cars,Porsche 911,911 GT3 with Touring Package,,Petrol,"3996 cc, 6 Cylinders Flat, 4 Valves/Cylinder, DOHC","Automatic (DCT) - 8 Gears, Paddle Shift, Sport Mode",9 kmpl,SUV,5.0,dataset7
porsche-cars_porsche_911_911_carrera_4_gts,porsche-cars,Porsche 911,911 Carrera 4 GTS,,Petrol,"3996 cc, 6 Cylinders Flat, 4 Valves/Cylinder, DOHC","Automatic (DCT) - 8 Gears, Paddle Shift, Sport Mode",,SUV,5.0,dataset7
porsche-cars_porsche_911_911_turbo_s,porsche-cars,Porsche 911,911 Turbo S,,Petrol,"3745 cc, 6 Cylinders Flat, 4 Valves/Cylinder, DOHC","Automatic (DCT) - 8 Gears, Paddle Shift, Sport Mode",9 kmpl,SUV,5.0,dataset7
porsche-cars_porsche_911_911_gt3_rs,porsche-cars,Porsche 911,911 GT3 RS,,Petrol,"3996 cc, 6 Cylinders Flat, 4 Valves/Cylinder, DOHC","Automatic (DCT) - 7 Gears, Paddle Shift, Sport Mode",7.4 kmpl,SUV,5.0,dataset7
porsche-cars_porsche_911_911_s/t,porsche-cars,Porsche 911,911 S/T,,Petrol,"3996 cc, 6 Cylinders Flat, 4 Valves/Cylinder, DOHC","Automatic (DCT) - 6 Gears, Paddle Shift, Sport Mode",7.4 kmpl,SUV,5.0,dataset7
porsche-cars_porsche_718_718_cayman,porsche-cars,Porsche 718,718 Cayman,,Petrol,"1988 cc, 4 Cylinders Flat, 4 Valves/Cylinder, DOHC","Automatic (DCT) - 7 Gears, Manual Override & Paddle Shift, Sport Mode",14.5 kmpl,SUV,5.0,dataset7
porsche-cars_porsche_718_718_boxster,porsche-cars,Porsche 718,718 Boxster,,Petrol,"1988 cc, 4 Cylinders Flat, 4 Valves/Cylinder, DOHC","Automatic (DCT) - 7 Gears, Manual Override & Paddle Shift, Sport Mode",13.7 kmpl,SUV,5.0,dataset7
porsche-cars_porsche_718_718_cayman_style_edi,porsche-cars,Porsche 718,718 Cayman Style Edition,,Petrol,"1988 cc, 4 Cylinders Flat, 4 Valves/Cylinder, DOHC","Automatic (DCT) - 7 Gears, Manual Override & Paddle Shift, Sport Mode",,SUV,5.0,dataset7
porsche-cars_porsche_718_718_boxster_style_ed,porsche-cars,Porsche 718,718 Boxster Style Edition,,Petrol,"1988 cc, 4 Cylinders Flat, 4 Valves/Cylinder, DOHC","Automatic (DCT) - 7 Gears, Manual Override & Paddle Shift, Sport Mode",,SUV,5.0,dataset7
porsche-cars_porsche_718_718_cayman_gts_4.0,porsche-cars,Porsche 718,718 Cayman GTS 4.0,,Petrol,"3995 cc, 6 Cylinders Flat, 6 Valves/Cylinder, DOHC","Automatic (DCT) - 7 Gears, Sport Mode",10.4 kmpl,SUV,5.0,dataset7
porsche-cars_porsche_718_718_boxster_gts_4.0,porsche-cars,Porsche 718,718 Boxster GTS 4.0,,Petrol,"3995 cc, 6 Cylinders Flat, 6 Valves/Cylinder, DOHC","Automatic (DCT) - 7 Gears, Sport Mode",10.4 kmpl,SUV,5.0,dataset7
porsche-cars_porsche_718_718_cayman_gt4_rs,porsche-cars,Porsche 718,718 Cayman GT4 RS,,Petrol,"3996 cc, 6 Cylinders Flat, 6 Valves/Cylinder, DOHC","Automatic (DCT) - 7 Gears, Sport Mode",7.5 kmpl,SUV,5.0,dataset7
porsche-cars_porsche_panamera_panamera_g3,porsche-cars,Porsche Panamera,Panamera G3,,Petrol,"2894 cc, 8 Cylinders In V Shape, 4 Valves/Cylinder, DOHC","Automatic (DCT) - 8 Gears, Manual Override & Paddle Shift, Sport Mode",,SUV,5.0,dataset7
porsche-cars_porsche_taycan_taycan_rwd,porsche-cars,Porsche Taycan,Taycan RWD,,Petrol,"Not Applicable Cylinders Not Applicable, Not Applicable Valves/Cylinder, Not Applicable",Automatic - 2 Gears,,SUV,5.0,dataset7
porsche-cars_porsche_taycan_taycan_4s,porsche-cars,Porsche Taycan,Taycan 4S,,Petrol,"Not Applicable Cylinders Not Applicable, Not Applicable Valves/Cylinder, Not Applicable",Automatic - 2 Gears,,SUV,5.0,dataset7
porsche-cars_porsche_taycan_taycan_gts,porsche-cars,Porsche Taycan,Taycan GTS,,Petrol,"Not Applicable Cylinders Not Applicable, Not Applicable Valves/Cylinder, Not Applicable",Automatic - 2 Gears,,SUV,5.0,dataset7
porsche-cars_porsche_taycan_taycan_turbo,porsche-cars,Porsche Taycan,Taycan Turbo,,Petrol,"Not Applicable Cylinders Not Applicable, Not Applicable Valves/Cylinder, Not Applicable",Automatic - 2 Gears,,SUV,5.0,dataset7
porsche-cars_porsche_taycan_taycan_turbo_s,porsche-cars,Porsche Taycan,Taycan Turbo S,,Petrol,"Not Applicable Cylinders Not Applicable, Not Applicable Valves/Cylinder, Not Applicable",Automatic - 2 Gears,,SUV,5.0,dataset7
porsche-cars_porsche_taycan_cross_turismo_taycan_cross_turismo,porsche-cars,Porsche Taycan Cross Turismo,Taycan Cross Turismo 4S,,Petrol,"Not Applicable Cylinders Not Applicable, Not Applicable Valves/Cylinder, Not Applicable","Automatic - 2 Gears, Sport Mode",,SUV,5.0,dataset7
porsche-cars_porsche_cayenne_coupe_cayenne_coupe_base,porsche-cars,Porsche Cayenne Coupe,Cayenne Coupe Base,,Petrol,"2995 cc, 6 Cylinders In V Shape, 4 Valves/Cylinder, DOHC","Automatic (TC) - 8 Gears, Manual Override & Paddle Shift, Sport Mode",10.7 kmpl,SUV,5.0,dataset7
porsche-cars_porsche_macan_turbo_ev_macan_turbo_ev_elect,porsche-cars,Porsche Macan Turbo EV,Macan Turbo EV Electric SUV,,Petrol,,"Automatic - 1 Gears, Sport Mode",,SUV,5.0,dataset7
nissan-cars_nissan_magnite_magnite_xe,nissan-cars,Nissan Magnite,Magnite XE,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 5 Gears,19.35 kmpl,SUV,5.0,dataset7
nissan-cars_nissan_magnite_magnite_xe_amt,nissan-cars,Nissan Magnite,Magnite XE AMT,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Automatic (AMT) - 5 Gears,19.7 kmpl,SUV,5.0,dataset7
nissan-cars_nissan_magnite_magnite_xl,nissan-cars,Nissan Magnite,Magnite XL,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 5 Gears,19.35 kmpl,SUV,5.0,dataset7
nissan-cars_nissan_magnite_magnite_geza_edition,nissan-cars,Nissan Magnite,Magnite Geza Edition,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 5 Gears,19.35 kmpl,SUV,5.0,dataset7
nissan-cars_nissan_magnite_magnite_xl_amt,nissan-cars,Nissan Magnite,Magnite XL AMT,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Automatic (AMT) - 5 Gears,19.7 kmpl,SUV,5.0,dataset7
nissan-cars_nissan_magnite_magnite_xv,nissan-cars,Nissan Magnite,Magnite XV,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 5 Gears,19.35 kmpl,SUV,5.0,dataset7
nissan-cars_nissan_magnite_magnite_xv_dual_tone,nissan-cars,Nissan Magnite,Magnite XV Dual Tone,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 5 Gears,19.35 kmpl,SUV,5.0,dataset7
nissan-cars_nissan_magnite_magnite_xv_red_editi,nissan-cars,Nissan Magnite,Magnite XV Red Edition,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 5 Gears,19.35 kmpl,SUV,5.0,dataset7
nissan-cars_nissan_magnite_magnite_kuro_edition,nissan-cars,Nissan Magnite,Magnite Kuro Edition 1.0 Petrol MT,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 5 Gears,19.35 kmpl,SUV,5.0,dataset7
nissan-cars_nissan_magnite_magnite_xv_amt,nissan-cars,Nissan Magnite,Magnite XV AMT,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Automatic (AMT) - 5 Gears,19.7 kmpl,SUV,5.0,dataset7
nissan-cars_nissan_magnite_magnite_xv_premium,nissan-cars,Nissan Magnite,Magnite XV Premium,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 5 Gears,19.35 kmpl,SUV,5.0,dataset7
nissan-cars_nissan_magnite_magnite_xv_premium_d,nissan-cars,Nissan Magnite,Magnite XV Premium Dual Tone,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 5 Gears,19.35 kmpl,SUV,5.0,dataset7
nissan-cars_nissan_magnite_magnite_xv_premium_a,nissan-cars,Nissan Magnite,Magnite XV Premium AMT,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Automatic (AMT) - 5 Gears,19.7 kmpl,SUV,5.0,dataset7
nissan-cars_nissan_magnite_magnite_xv_turbo,nissan-cars,Nissan Magnite,Magnite XV Turbo,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 5 Gears,20 kmpl,SUV,5.0,dataset7
nissan-cars_nissan_magnite_magnite_xv_turbo_dua,nissan-cars,Nissan Magnite,Magnite XV Turbo Dual Tone,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 5 Gears,20 kmpl,SUV,5.0,dataset7
nissan-cars_nissan_magnite_magnite_xv_turbo_red,nissan-cars,Nissan Magnite,Magnite XV Turbo Red Edition,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 5 Gears,20 kmpl,SUV,5.0,dataset7
nissan-cars_nissan_magnite_magnite_xv_premium_t,nissan-cars,Nissan Magnite,Magnite XV Premium Turbo,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 5 Gears,20 kmpl,SUV,5.0,dataset7
nissan-cars_nissan_magnite_magnite_xv_premium_(,nissan-cars,Nissan Magnite,Magnite XV Premium (O)Turbo,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 5 Gears,20 kmpl,SUV,5.0,dataset7
nissan-cars_nissan_magnite_magnite_xv_turbo_cvt,nissan-cars,Nissan Magnite,Magnite XV Turbo CVT,,Petrol,"999 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC","Automatic (CVT) - CVT Gears, Sport Mode",17.4 kmpl,SUV,5.0,dataset7
nissan-cars_nissan_x-trail_x-trail_mild_hybrid_,nissan-cars,Nissan X-Trail,X-Trail Mild Hybrid CVT,,Petrol,1498 cc,"Automatic (CVT), Paddle Shift, Sport Mode",13.7 kmpl,SUV,5.0,dataset7
rolls-royce-cars_rolls-royce_phantom_phantom_sedan,rolls-royce-cars,Rolls-Royce Phantom,Phantom Sedan,,Petrol,"6749 cc, 12 Cylinders In V Shape, 4 Valves/Cylinder, DOHC","Automatic (TC) - 6 Gears, Manual Override, Sport Mode",7.1 kmpl,SUV,5.0,dataset7
rolls-royce-cars_rolls-royce_spectre_spectre_coupe,rolls-royce-cars,Rolls-Royce Spectre,Spectre Coupe,,Petrol,,"Automatic - 1 Gears, Paddle Shift, Sport Mode",,SUV,5.0,dataset7
rolls-royce-cars_rolls-royce_cullinan_cullinan_suv,rolls-royce-cars,Rolls-Royce Cullinan,Cullinan SUV,,Petrol,"6749 cc, 12 Cylinders In V Shape, 4 Valves/Cylinder, DOHC","Automatic (TC) - 8 Gears, Manual Override, Sport Mode",6.6 kmpl,SUV,5.0,dataset7
byd-cars_byd_seal_seal_dynamic,byd-cars,BYD Seal,Seal Dynamic,,Petrol,,Automatic - 1 Gears,,SUV,5.0,dataset7
byd-cars_byd_seal_seal_premium,byd-cars,BYD Seal,Seal Premium,,Petrol,,Automatic - 1 Gears,,SUV,5.0,dataset7
byd-cars_byd_seal_seal_performance,byd-cars,BYD Seal,Seal Performance,,Petrol,,Automatic - 1 Gears,,SUV,5.0,dataset7
byd-cars_byd_atto_3_atto_3_dynamic,byd-cars,BYD Atto 3,Atto 3 Dynamic,,Petrol,,Automatic,,SUV,5.0,dataset7
byd-cars_byd_atto_3_atto_3_premium,byd-cars,BYD Atto 3,Atto 3 Premium,,Petrol,,Automatic,,SUV,5.0,dataset7
byd-cars_byd_atto_3_atto_3_superior,byd-cars,BYD Atto 3,Atto 3 Superior,,Petrol,,Automatic,,SUV,5.0,dataset7
byd-cars_byd_e6_e6_gl,byd-cars,BYD e6,e6 GL,,Petrol,"Not Applicable Cylinders Not Applicable, Not Applicable Valves/Cylinder, Not Applicable",Automatic - 1 Gears,,SUV,5.0,dataset7
citroen-cars_citroen_basalt_basalt_you_1.2_petro,citroen-cars,Citroen Basalt,Basalt You 1.2 Petrol MT,,Petrol,"1199 cc, 3 Cylinders Inline",Manual - 5 Gears,18 kmpl,SUV,5.0,dataset7
citroen-cars_citroen_basalt_basalt_plus_1.2_petr,citroen-cars,Citroen Basalt,Basalt Plus 1.2 Petrol MT,,Petrol,"1199 cc, 3 Cylinders Inline",Manual - 5 Gears,18 kmpl,SUV,5.0,dataset7
citroen-cars_citroen_basalt_basalt_plus_1.2_turb,citroen-cars,Citroen Basalt,Basalt Plus 1.2 Turbo Petrol MT,,Petrol,"1199 cc, 3 Cylinders Inline",Manual - 6 Gears,19.5 kmpl,SUV,5.0,dataset7
citroen-cars_citroen_basalt_basalt_max_1.2_turbo,citroen-cars,Citroen Basalt,Basalt Max 1.2 Turbo Petrol MT,,Petrol,"1199 cc, 3 Cylinders Inline",Manual - 6 Gears,19.5 kmpl,SUV,5.0,dataset7
citroen-cars_citroen_c3_c3_live_1.2_petrol,citroen-cars,Citroen C3,C3 Live 1.2 Petrol,,Petrol,"1198 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 5 Gears,19.3 kmpl,SUV,5.0,dataset7
citroen-cars_citroen_c3_c3_feel_1.2_petrol,citroen-cars,Citroen C3,C3 Feel 1.2 Petrol,,Petrol,"1198 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 5 Gears,19.3 kmpl,SUV,5.0,dataset7
citroen-cars_citroen_c3_c3_shine_1.2_petrol,citroen-cars,Citroen C3,C3 Shine 1.2 Petrol,,Petrol,"1198 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 5 Gears,19.3 kmpl,SUV,5.0,dataset7
citroen-cars_citroen_c3_c3_shine_1.2_petrol_,citroen-cars,Citroen C3,C3 Shine 1.2 Petrol Vibe Pack,,Petrol,"1198 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 5 Gears,19.3 kmpl,SUV,5.0,dataset7
citroen-cars_citroen_c3_c3_shine_1.2_turbo_d,citroen-cars,Citroen C3,C3 Shine 1.2 Turbo Dual Tone,,Petrol,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 6 Gears,19.3 kmpl,SUV,5.0,dataset7
citroen-cars_citroen_c3_c3_shine_1.2_turbo_v,citroen-cars,Citroen C3,C3 Shine 1.2 Turbo Vibe Pack Dual Tone,,Petrol,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 6 Gears,19.3 kmpl,SUV,5.0,dataset7
